701,7
701,88
701,10
701,11
701,46
702,3
702,22
702,75
702,92
702,13
703,98
703,86
703,29
703,93
703,14
704,81
704,76
704,12
704,94
704,95
705,99
705,53
705,23
705,78
705,79
706,33
706,5
706,40
706,13
706,62
707,97
707,58
707,27
707,62
707,79
708,96
708,5
708,60
708,12
708,31
709,81
709,1
709,98
709,3
709,69
710,97
710,20
710,55
710,9
710,78
711,4
711,53
711,6
711,7
711,93
712,52
712,88
712,58
712,59
712,78
713,4
713,39
713,88
713,24
713,12
714,65
714,3
714,51
714,20
714,91
715,49
715,36
715,41
715,44
715,62
716,98
716,35
716,90
716,59
716,12
717,64
717,67
717,20
717,37
717,74
718,19
718,39
718,28
718,93
718,15
719,52
719,21
719,25
719,91
719,43
720,18
720,68
720,87
720,55
720,73
721,98
721,70
721,73
721,26
721,59
722,71
722,74
722,59
722,28
722,77
723,66
723,3
723,6
723,7
723,93
724,65
724,40
724,11
724,94
724,31
725,36
725,73
725,10
725,74
725,77
726,69
726,73
726,57
726,26
726,15
727,2
727,26
727,91
727,75
727,62
728,18
728,35
728,20
728,85
728,15
729,83
729,52
729,37
729,54
729,30
730,17
730,34
730,52
730,85
730,58
731,16
731,21
731,90
731,26
731,15
732,72
732,74
732,76
732,30
732,78
733,5
733,69
733,22
733,93
733,94
734,85
734,72
734,75
734,92
734,94
735,99
735,71
735,45
735,30
735,79
736,98
736,83
736,5
736,39
736,13
737,37
737,87
737,56
737,61
737,14
738,86
738,6
738,9
738,59
738,78
739,65
739,26
739,61
739,79
739,95
740,16
740,33
740,82
740,67
740,94
741,19
741,22
741,56
741,42
741,92
742,64
742,81
742,37
742,44
742,13
743,17
743,70
743,73
743,27
743,29
744,80
744,81
744,51
744,72
744,15
745,20
745,56
745,89
745,76
745,46
746,97
746,71
746,8
746,58
746,10
747,18
747,83
747,76
747,46
747,79
748,50
748,19
748,85
748,56
748,78
749,96
749,86
749,55
749,7
749,61
750,96
750,1
750,52
750,100
750,10
751,48
751,80
751,11
751,15
751,31
752,18
752,3
752,4
752,36
752,39
753,64
753,1
753,42
753,93
753,30
754,67
754,3
754,39
754,8
754,43
755,4
755,52
755,71
755,72
755,28
756,16
756,49
756,20
756,88
756,41
757,49
757,36
757,43
757,12
757,79
758,16
758,66
758,37
758,39
758,57
759,32
759,50
759,4
759,8
759,14
760,33
760,19
760,69
760,21
760,11
761,84
761,69
761,37
761,73
761,14
762,49
762,34
762,99
762,90
762,15
763,33
763,50
763,84
763,7
763,93
764,33
764,100
764,37
764,6
764,72
765,64
765,48
765,53
765,12
765,93
766,1
766,85
766,57
766,26
766,95
767,96
767,17
767,50
767,20
767,7
768,80
768,2
768,86
768,8
768,28
769,64
769,32
769,83
769,35
769,68
770,16
770,81
770,51
770,79
770,47
771,80
771,50
771,86
771,58
771,95
772,96
772,100
772,38
772,73
772,75
773,84
773,6
773,75
773,28
773,63
774,48
774,3
774,68
774,5
774,61
775,34
775,41
775,10
775,77
775,63
776,49
776,99
776,90
776,58
776,61
777,2
777,52
777,87
777,56
777,75
778,98
778,5
778,24
778,58
778,61
779,17
779,19
779,4
779,69
779,14
780,80
780,50
780,52
780,41
780,94
781,81
781,85
781,73
781,60
781,78
782,48
782,83
782,40
782,9
782,74
783,81
783,98
783,19
783,27
783,30
784,37
784,21
784,24
784,76
784,79
785,68
785,74
785,76
785,13
785,93
786,48
786,84
786,24
786,62
786,63
787,98
787,5
787,22
787,6
787,59
788,17
788,34
788,35
788,22
788,77
789,64
789,24
789,58
789,59
789,78
790,34
790,41
790,91
790,28
790,62
791,33
791,98
791,99
791,74
791,78
792,96
792,17
792,19
792,85
792,41
793,83
793,20
793,68
793,87
793,78
794,1
794,65
794,82
794,3
794,26
795,23
795,89
795,73
795,93
795,61
796,96
796,17
796,34
796,85
796,8
797,48
797,81
797,27
797,59
797,28
798,16
798,34
798,36
798,93
798,78
799,83
799,4
799,85
799,70
799,90
800,20
800,22
800,58
800,14
800,79
801,50
801,10
801,45
801,31
801,95
802,33
802,2
802,59
802,77
802,14
803,33
803,10
803,91
803,29
803,62
804,57
804,91
804,60
804,78
804,30
805,34
805,98
805,9
805,10
805,74
806,51
806,67
806,4
806,53
806,5
807,3
807,100
807,89
807,9
807,43
808,97
808,85
808,10
808,75
808,78
809,48
809,82
809,19
809,84
809,59
810,99
810,36
810,38
810,8
810,12
811,34
811,39
811,73
811,10
811,61
812,53
812,70
812,90
812,44
812,78
813,19
813,68
813,53
813,92
813,45
814,96
814,3
814,44
814,76
814,94
815,84
815,54
815,8
815,74
815,45
816,18
816,86
816,89
816,57
816,78
817,49
817,22
817,55
817,89
817,27
818,18
818,82
818,4
818,69
818,13
819,48
819,81
819,52
819,89
819,59
820,53
820,25
820,76
820,14
820,15
821,16
821,24
821,10
821,42
821,94
822,37
822,38
822,6
822,74
822,94
823,64
823,20
823,100
823,94
823,79
824,100
824,55
824,8
824,75
824,14
825,50
825,20
825,68
825,87
825,88
826,84
826,55
826,90
826,10
826,30
827,65
827,69
827,90
827,59
827,12
828,3
828,89
828,95
828,15
828,47
829,96
829,81
829,27
829,91
829,76
830,66
830,5
830,70
830,88
830,73
831,51
831,36
831,69
831,23
831,13
832,33
832,68
832,52
832,85
832,55
833,85
833,40
833,89
833,25
833,13
834,52
834,85
834,54
834,23
834,10
835,2
835,5
835,42
835,45
835,31
836,64
836,71
836,73
836,14
836,78
837,16
837,98
837,53
837,89
837,63
838,67
838,4
838,22
838,30
838,47
839,6
839,54
839,39
839,45
839,79
840,17
840,2
840,67
840,4
840,70
841,49
841,4
841,69
841,26
841,27
842,64
842,82
842,99
842,56
842,89
843,24
843,42
843,43
843,12
843,95
844,1
844,35
844,52
844,85
844,93
845,18
845,98
845,37
845,28
845,45
846,16
846,64
846,83
846,92
846,78
847,96
847,98
847,86
847,92
847,79
848,82
848,53
848,73
848,89
848,12
849,33
849,34
849,67
849,56
849,42
850,83
850,69
850,53
850,13
850,93
851,83
851,36
851,6
851,71
851,15
852,34
852,4
852,40
852,41
852,75
853,65
853,55
853,57
853,12
853,63
854,89
854,9
854,11
854,31
854,95
855,98
855,66
855,20
855,4
855,86
856,18
856,51
856,92
856,45
856,94
857,65
857,17
857,6
857,72
857,89
858,80
858,2
858,90
858,61
858,45
859,53
859,22
859,58
859,13
859,45
860,67
860,51
860,28
860,45
860,62
861,80
861,68
861,70
861,10
861,95
862,18
862,7
862,41
862,9
862,11
863,2
863,83
863,54
863,30
863,62
864,65
864,36
864,20
864,37
864,7
865,5
865,42
865,27
865,91
865,45
866,20
866,37
866,40
866,10
866,27
867,100
867,70
867,39
867,72
867,57
868,80
868,33
868,4
868,76
868,61
869,21
869,6
869,74
869,94
869,31
870,69
870,90
870,58
870,27
870,45
871,18
871,99
871,22
871,56
871,78
872,69
872,6
872,74
872,60
872,93
873,82
873,34
873,6
873,89
873,47
874,4
874,39
874,43
874,28
874,30
875,97
875,18
875,51
875,40
875,29
876,85
876,70
876,8
876,75
876,45
877,69
877,43
877,61
877,47
877,79
878,32
878,81
878,21
878,59
878,46
879,35
879,100
879,86
879,89
879,62
880,64
880,89
880,27
880,44
880,31
881,67
881,52
881,69
881,88
881,27
882,99
882,67
882,69
882,5
882,58
883,3
883,21
883,7
883,73
883,12
884,16
884,80
884,53
884,75
884,62
885,49
885,52
885,71
885,73
885,15
886,82
886,38
886,71
886,41
886,79
887,96
887,48
887,68
887,70
887,41
888,37
888,54
888,59
888,77
888,13
889,54
889,6
889,87
889,60
889,47
890,83
890,85
890,72
890,12
890,62
891,99
891,100
891,44
891,60
891,93
892,48
892,33
892,20
892,38
892,78
893,80
893,1
893,68
893,75
893,13
894,96
894,35
894,70
894,39
894,78
895,50
895,23
895,10
895,92
895,13
896,66
896,19
896,52
896,8
896,9
897,18
897,68
897,37
897,7
897,10
898,49
898,99
898,37
898,57
898,9
899,65
899,35
899,68
899,38
899,30
900,98
900,84
900,56
900,26
900,62
901,96
901,82
901,11
901,62
901,78
902,66
902,23
902,88
902,89
902,75
903,18
903,98
903,58
903,26
903,30
904,32
904,67
904,20
904,42
904,47
905,4
905,7
905,8
905,11
905,27
906,81
906,83
906,20
906,70
906,13
907,3
907,70
907,12
907,60
907,31
908,38
908,71
908,87
908,10
908,30
909,52
909,54
909,76
909,31
909,47
910,81
910,85
910,39
910,25
910,63
911,80
911,18
911,88
911,93
911,63
912,65
912,98
912,52
912,53
912,94
913,64
913,98
913,21
913,54
913,90
914,65
914,18
914,22
914,88
914,25
915,50
915,82
915,3
915,73
915,45
916,32
916,82
916,84
916,39
916,91
917,8
917,41
917,42
917,29
917,30
918,48
918,18
918,2
918,68
918,9
919,18
919,53
919,91
919,77
919,14
920,81
920,68
920,69
920,29
920,79
921,51
921,42
921,90
921,61
921,31
922,65
922,56
922,9
922,44
922,14
923,48
923,18
923,27
923,76
923,29
924,1
924,85
924,5
924,75
924,31
925,81
925,98
925,100
925,76
925,63
926,19
926,71
926,42
926,59
926,93
927,97
927,38
927,59
927,77
927,95
928,51
928,40
928,75
928,92
928,79
929,50
929,5
929,22
929,73
929,15
930,98
930,72
930,40
930,11
930,79
931,99
931,84
931,85
931,7
931,31
932,96
932,33
932,57
932,73
932,15
933,36
933,20
933,21
933,59
933,11
934,32
934,1
934,4
934,36
934,42
935,80
935,86
935,72
935,91
935,28
936,80
936,48
936,66
936,4
936,21
937,97
937,82
937,86
937,24
937,89
938,99
938,86
938,26
938,58
938,94
939,86
939,41
939,73
939,42
939,61
940,100
940,23
940,28
940,60
940,95
941,17
941,22
941,24
941,10
941,27
942,48
942,34
942,22
942,26
942,63
943,25
943,75
943,43
943,93
943,30
944,72
944,9
944,75
944,93
944,15
945,64
945,80
945,50
945,24
945,15
946,33
946,81
946,49
946,100
946,30
947,51
947,71
947,8
947,73
947,13
948,82
948,51
948,37
948,53
948,29
949,37
949,24
949,58
949,74
949,11
950,33
950,68
950,69
950,70
950,89
951,69
951,39
951,8
951,41
951,13
952,51
952,88
952,27
952,76
952,94
953,80
953,54
953,8
953,25
953,91
954,48
954,86
954,8
954,44
954,79
955,97
955,67
955,88
955,40
955,60
956,52
956,6
956,38
956,9
956,12
957,10
957,12
957,61
957,62
957,94
958,50
958,34
958,22
958,89
958,77
959,33
959,67
959,54
959,39
959,63
960,65
960,1
960,70
960,88
960,95
961,54
961,76
961,30
961,94
961,31
962,97
962,49
962,20
962,42
962,77
963,50
963,37
963,90
963,61
963,14
964,80
964,4
964,20
964,8
964,15
965,32
965,68
965,72
965,12
965,61
966,97
966,68
966,4
966,52
966,53
967,80
967,64
967,73
967,10
967,29
968,96
968,4
968,52
968,8
968,62
969,2
969,3
969,5
969,42
969,61
970,48
970,70
970,23
970,25
970,26
971,80
971,18
971,34
971,85
971,61
972,80
972,6
972,38
972,62
972,30
973,99
973,6
973,56
973,24
973,15
974,32
974,83
974,6
974,60
974,95
975,33
975,89
975,62
975,30
975,14
976,1
976,35
976,51
976,21
976,44
977,5
977,55
977,88
977,74
977,43
978,96
978,34
978,84
978,72
978,25
979,65
979,2
979,84
979,69
979,76
980,49
980,82
980,51
980,84
980,93
981,19
981,20
981,54
981,59
981,95
982,34
982,20
982,88
982,92
982,93
983,96
983,5
983,40
983,42
983,45
984,65
984,3
984,91
984,44
984,31
985,67
985,68
985,75
985,61
985,29
986,33
986,35
986,4
986,91
986,45
987,96
987,97
987,84
987,6
987,88
988,65
988,50
988,19
988,51
988,93
989,8
989,41
989,29
989,79
989,47
990,32
990,34
990,42
990,12
990,13
991,48
991,54
991,73
991,11
991,43
992,64
992,36
992,53
992,25
992,12
993,32
993,36
993,70
993,7
993,40
994,50
994,68
994,22
994,73
994,10
995,68
995,71
995,39
995,74
995,13
996,82
996,38
996,72
996,90
996,74
997,48
997,66
997,54
997,87
997,62
998,32
998,4
998,90
998,91
998,94
999,33
999,20
999,73
999,26
999,44
1000,96
1000,16
1000,74
1000,62
1000,78
